timestamp	json_file	law_url	status
2025-04-13T00:51:33.901132	ambiguity_legal/perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://www.sec.gov/divisions/investment/whistleblower/ia-section-36a	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.sec.gov/divisions/investment/whistleblower/ia-section-36a
2025-04-13T00:51:34.791882	ambiguity_legal/perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://www.law.cornell.edu/rules/cfr/17/240.10b-5	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/rules/cfr/17/240.10b-5
2025-04-13T00:51:35.893893	ambiguity_legal/perturbed_DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIPAGREEMENT.txt.json	https://malegislature.gov/Laws/GeneralLaws/PartI/TitleXXII/Chapter156D/Section8.51	OK
2025-04-13T00:51:36.701400	ambiguity_legal/perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/cfr/text/17/240.15c3-1	OK
2025-04-13T00:51:37.471220	ambiguity_legal/perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/topn/investment_company_act_of_1940	OK
2025-04-13T00:51:38.064091	ambiguity_legal/perturbed_IntegrityFunds_20200121_485BPOS_EX-99.EUNDRCONTR_11948727_EX-99.EUNDRCONTR_ServiceAgreement.txt.json	https://www.law.cornell.edu/cfr/text/17/270.12b-1	OK
2025-04-13T00:51:41.769968	ambiguity_legal/perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.japaneselawtranslation.go.jp/en/laws/view/1/4728#aa	OK
2025-04-13T00:51:42.571942	ambiguity_legal/perturbed_VEONEER,INC_02_21_2020-EX-10.11-JOINTVENTUREAGREEMENT.txt.json	https://www.japaneselawtranslation.go.jp/en/laws/view/2509	OK
2025-04-13T00:51:44.334410	ambiguity_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-103/	ERROR: HTTPError – 404 Client Error: Not Found for url: https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-103/
2025-04-13T00:51:45.750203	ambiguity_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-304/	ERROR: HTTPError – 404 Client Error: Not Found for url: https://law.justia.com/codes/kansas/2022/chapter-84/article-1/section-84-1-304/
2025-04-13T00:51:46.669606	ambiguity_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENTAGREEMENT.txt.json	https://casetext.com/statute/kansas-statutes-annotated/chapter-16-contracts-and-promises/article-1-general-provisions/section-16-121-indemnification-agreements-in-certain-contracts-void-as-against-public-policy-when	ERROR: HTTPError – 410 Client Error: Gone for url: https://casetext.com/statute/kansas-statutes-annotated/chapter-16-contracts-and-promises/article-1-general-provisions/section-16-121-indemnification-agreements-in-certain-contracts-void-as-against-public-policy-when
2025-04-13T00:51:47.712785	ambiguity_legal/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=CIV&sectionNum=3426	OK
2025-04-13T00:51:48.480391	ambiguity_legal/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=BPC&sectionNum=16600	OK
2025-04-13T00:51:48.985634	ambiguity_legal/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt.json	N/A - General Principle	SKIPPED (no url)
2025-04-13T00:51:49.523487	ambiguity_legal/perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://www.legis.state.pa.us/WU01/LI/LI/CT/HTM/13/00.001.003.004..HTM	OK
2025-04-13T00:51:50.142868	ambiguity_legal/perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://casetext.com/statute/pennsylvania-statutes/title-42-judiciary-and-judicial-procedure/chapter-83a-uniform-contribution-among-tortfeasors-act/subchapter-a-general-provisions/section-8322-effect-of-release	ERROR: HTTPError – 410 Client Error: Gone for url: https://casetext.com/statute/pennsylvania-statutes/title-42-judiciary-and-judicial-procedure/chapter-83a-uniform-contribution-among-tortfeasors-act/subchapter-a-general-provisions/section-8322-effect-of-release
2025-04-13T00:51:51.075190	ambiguity_legal/perturbed_PREMIERBIOMEDICALINC_05_14_2020-EX-10.2-INTELLECTUALPROPERTYAGREEMENT.txt.json	https://codes.findlaw.com/pa/title-41-ps-interest/pa-st-sect-41-201.html	OK
2025-04-13T00:51:51.763797	ambiguity_legal/perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0500-0599/0501/0501PART01ContentsIndex.html	OK
2025-04-13T00:51:52.517985	ambiguity_legal/perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	http://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0500-0599/0501/Sections/0501.171.html	OK
2025-04-13T00:51:53.180413	ambiguity_legal/perturbed_CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEBSITEHOSTINGAGREEMENT.txt.json	https://www.law.cornell.edu/topn/computer_fraud_and_abuse_act	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/computer_fraud_and_abuse_act
2025-04-13T00:51:53.930690	ambiguity_legal/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://www.osha.gov/laws-regs/regulations/standardnumber/1926/1926.20	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.osha.gov/laws-regs/regulations/standardnumber/1926/1926.20
2025-04-13T00:51:54.726732	ambiguity_legal/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/OC/htm/OC.51.htm	OK
2025-04-13T00:51:55.359839	ambiguity_legal/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/PR/htm/PR.53.htm	OK
2025-04-13T00:51:56.293739	ambiguity_legal/perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/611/11	ERROR: HTTPError – 404 Client Error: Not Found for url: https://docs.legis.wisconsin.gov/statutes/statutes/611/11
2025-04-13T00:51:56.977151	ambiguity_legal/perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/611/30	ERROR: HTTPError – 404 Client Error: Not Found for url: https://docs.legis.wisconsin.gov/statutes/statutes/611/30
2025-04-13T00:51:57.658216	ambiguity_legal/perturbed_ThriventVariableInsuranceAccountB_20190701_N-6_EX-99.D(IV)_11720968_EX-99.D(IV)_EndorsementAgreement.txt.json	https://docs.legis.wisconsin.gov/statutes/statutes/631/03	ERROR: HTTPError – 404 Client Error: Not Found for url: https://docs.legis.wisconsin.gov/statutes/statutes/631/03
2025-04-13T00:51:58.282621	ambiguity_legal/perturbed_NELNETINC_04_08_2020-EX-1-JOINTFILINGAGREEMENT.txt.json	https://www.law.cornell.edu/cfr/text/17/240.13d-1	OK
2025-04-13T00:51:58.877853	ambiguity_legal/perturbed_NELNETINC_04_08_2020-EX-1-JOINTFILINGAGREEMENT.txt.json	https://www.law.cornell.edu/cfr/text/17/240.13d-1	OK
2025-04-13T00:51:59.469197	ambiguity_legal/perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/BC/htm/BC.134A.htm	ERROR: HTTPError – 404 Client Error: Not Found for url: https://statutes.capitol.texas.gov/Docs/BC/htm/BC.134A.htm
2025-04-13T00:52:00.059511	ambiguity_legal/perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://www.law.cornell.edu/uscode/text/35/261	OK
2025-04-13T00:52:00.633142	ambiguity_legal/perturbed_KIROMICBIOPHARMA,INC_05_11_2020-EX-10.23-CONSULTINGAGREEMENT.txt.json	https://statutes.capitol.texas.gov/Docs/BC/htm/BC.28.htm	ERROR: HTTPError – 404 Client Error: Not Found for url: https://statutes.capitol.texas.gov/Docs/BC/htm/BC.28.htm
2025-04-13T00:52:01.237994	ambiguity_legal/perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://www.law.cornell.edu/wex/contract	OK
2025-04-13T00:52:01.819212	ambiguity_legal/perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://www.law.cornell.edu/ucc/1/1-304	OK
2025-04-13T00:52:02.494968	ambiguity_legal/perturbed_WHITESMOKE,INC_11_08_2011-EX-10.26-PROMOTIONANDDISTRIBUTIONAGREEMENT.txt.json	https://www.law.cornell.edu/topn/computer_fraud_and_abuse_act	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/computer_fraud_and_abuse_act
2025-04-13T00:52:03.401914	ambiguity_legal/perturbed_BONTONSTORESINC_04_20_2018-EX-99.3-AGENCYAGREEMENT.txt.json	https://www.ada.gov/law-and-regs/design-standards/	OK
2025-04-13T00:52:04.031742	ambiguity_legal/perturbed_BONTONSTORESINC_04_20_2018-EX-99.3-AGENCYAGREEMENT.txt.json	https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.22	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.22
2025-04-13T00:52:04.974418	ambiguity_legal/perturbed_BONTONSTORESINC_04_20_2018-EX-99.3-AGENCYAGREEMENT.txt.json	https://www.ftc.gov/legal-library/browse/statutes/federal-trade-commission-act	OK
2025-04-13T00:52:05.610613	ambiguity_legal/perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	https://www.sec.gov/spotlight/sox/index.shtml	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.sec.gov/spotlight/sox/index.shtml
2025-04-13T00:52:06.802687	ambiguity_legal/perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	https://www.fda.gov/regulatory-information/federal-food-drug-and-cosmetic-act	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.fda.gov/regulatory-information/federal-food-drug-and-cosmetic-act
2025-04-13T00:52:07.859852	ambiguity_legal/perturbed_ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_SupplyAgreement.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=638&ChapterID=10	OK
2025-04-13T00:52:08.700120	ambiguity_legal/perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs4.asp?DocName=081000050HArt%2E+2&ActID=2365&ChapterID=68&SeqStart=4050000&SeqEnd=4650000	OK
2025-04-13T00:52:09.421794	ambiguity_legal/perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	http://www.ilga.gov/legislation/ilcs/fulltext.asp?DocName=073500050K2-621	OK
2025-04-13T00:52:10.220051	ambiguity_legal/perturbed_LIMEENERGYCO_09_09_1999-EX-10-DISTRIBUTORAGREEMENT.txt.json	http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=2374&ChapterID=68	OK
2025-04-13T00:52:10.768548	ambiguity_legal/perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://statutes.capitol.texas.gov/Docs/CP/htm/CP.151.htm	OK
2025-04-13T00:52:11.395521	ambiguity_legal/perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://statutes.capitol.texas.gov/Docs/BC/htm/BC.2.htm	OK
2025-04-13T00:52:11.958898	ambiguity_legal/perturbed_SIBANNAC,INC_12_04_2017-EX-2.1-StrategicAllianceAgreement.txt.json	https://statutes.capitol.texas.gov/Docs/CP/htm/CP.134A.htm	OK
2025-04-13T00:52:14.248124	ambiguity_legal/perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	http://www.npc.gov.cn/englishnpc/Law/2007-12/13/content_1383564.htm	OK
2025-04-13T00:52:16.570647	ambiguity_legal/perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	http://www.fdi.gov.cn/1800000121_39_678_0_7.html	"ERROR: ConnectionError – HTTPConnectionPool(host='www.fdi.gov.cn', port=80): Max retries exceeded with url: /1800000121_39_678_0_7.html (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x1163d5280>: Failed to resolve 'www.fdi.gov.cn' ([Errno 8] nodename nor servname provided, or not known)""))"
2025-04-13T00:52:17.083218	ambiguity_legal/perturbed_LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_SupplyAgreement.txt.json	http://www.fdi.gov.cn/1800000121_39_515_0_7.html	"ERROR: ConnectionError – HTTPConnectionPool(host='www.fdi.gov.cn', port=80): Max retries exceeded with url: /1800000121_39_515_0_7.html (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x1163a2c70>: Failed to resolve 'www.fdi.gov.cn' ([Errno 8] nodename nor servname provided, or not known)""))"
2025-04-13T00:52:17.777549	ambiguity_legal/perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://www.law.cornell.edu/topn/trademark_act_of_1946	OK
2025-04-13T00:52:19.283651	ambiguity_legal/perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://www.bis.doc.gov/index.php/regulations/export-administration-regulations-ear	OK
2025-04-13T00:52:20.578582	ambiguity_legal/perturbed_CerenceInc_20191002_8-K_EX-10.4_11827494_EX-10.4_IntellectualPropertyAgreement.txt.json	https://delcode.delaware.gov/title8/c001/sc04/	OK
2025-04-13T00:52:21.227386	ambiguity_legal/.ipynb_checkpoints/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt-checkpoint.json	https://www.osha.gov/laws-regs/regulations/standardnumber/1926/1926.20	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.osha.gov/laws-regs/regulations/standardnumber/1926/1926.20
2025-04-13T00:52:21.837342	ambiguity_legal/.ipynb_checkpoints/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt-checkpoint.json	https://statutes.capitol.texas.gov/Docs/OC/htm/OC.51.htm	OK
2025-04-13T00:52:22.449864	ambiguity_legal/.ipynb_checkpoints/perturbed_FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGICALLIANCEAGREEMENT.txt-checkpoint.json	https://statutes.capitol.texas.gov/Docs/PR/htm/PR.53.htm	OK
2025-04-13T00:52:23.479699	ambiguity_legal/.ipynb_checkpoints/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt-checkpoint.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=CIV&sectionNum=3426	OK
2025-04-13T00:52:24.248549	ambiguity_legal/.ipynb_checkpoints/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt-checkpoint.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=BPC&sectionNum=16600	OK
2025-04-13T00:52:24.753774	ambiguity_legal/.ipynb_checkpoints/perturbed_PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_FranchiseAgreement3.txt-checkpoint.json	N/A - General Principle	SKIPPED (no url)
2025-04-13T00:52:24.965424	structuralFlaws_legal/perturbed_ACCURAYINC_09_01_2010-EX-10.31-DISTRIBUTOR AGREEMENT.txt.json	https://www.law.cornell.edu/topn/warranty	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/warranty
2025-04-13T00:52:25.635764	structuralFlaws_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt.json	https://www.law.cornell.edu/topn/arbitration	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/arbitration
2025-04-13T00:52:26.217435	structuralFlaws_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt.json	https://www.law.cornell.edu/wex/duty_of_good_faith	OK
2025-04-13T00:52:28.587847	structuralFlaws_legal/perturbed_ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT.txt.json	https://law.justia.com/codes/restatement/second/conflict-of-laws/conflict-of-laws-sections-187-to-188/	ERROR: HTTPError – 404 Client Error: Not Found for url: https://law.justia.com/codes/restatement
2025-04-13T00:52:29.199561	structuralFlaws_legal/perturbed_ALCOSTORESINC_12_14_2005-EX-10.26-AGENCY AGREEMENT.txt.json	https://www.law.cornell.edu/wex/agency	OK
2025-04-13T00:52:29.830965	structuralFlaws_legal/perturbed_ALCOSTORESINC_12_14_2005-EX-10.26-AGENCY AGREEMENT.txt.json	https://www.law.cornell.edu/ucc/2A	OK
2025-04-13T00:52:30.433713	structuralFlaws_legal/perturbed_ALCOSTORESINC_12_14_2005-EX-10.26-AGENCY AGREEMENT.txt.json	https://www.law.cornell.edu/wex/contract	OK
2025-04-13T00:52:31.399787	structuralFlaws_legal/perturbed_2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement.txt.json	https://www.fasb.org/	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.fasb.org/
2025-04-13T00:52:31.989911	structuralFlaws_legal/perturbed_2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement.txt.json	https://www.law.cornell.edu/wex/conflict_of_laws	OK
2025-04-13T00:52:32.661868	structuralFlaws_legal/perturbed_2ThemartComInc_19990826_10-12G_EX-10.10_6700288_EX-10.10_Co-Branding Agreement_ Agency Agreement.txt.json	https://www.law.cornell.edu/ucc/2/719	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/ucc/2/719
2025-04-13T00:52:33.726413	structuralFlaws_legal/perturbed_AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_11967170_EX-10.3_Development Agreement.txt.json	https://www.justice.gov/criminal-fraud/foreign-corrupt-practices-act	OK
2025-04-13T00:52:34.388382	structuralFlaws_legal/perturbed_AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_11967170_EX-10.3_Development Agreement.txt.json	https://www.law.cornell.edu/topn/arbitration	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/arbitration
2025-04-13T00:52:35.404199	structuralFlaws_legal/perturbed_AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_11967170_EX-10.3_Development Agreement.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=COM&sectionNum=2719	OK
2025-04-13T00:52:36.000911	structuralFlaws_legal/perturbed_ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement .txt.json	https://www.law.cornell.edu/wex/liquidated_damages	OK
2025-04-13T00:52:36.656067	structuralFlaws_legal/perturbed_ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement .txt.json	https://www.law.cornell.edu/ucc/2/719	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/ucc/2/719
2025-04-13T00:52:37.335473	structuralFlaws_legal/perturbed_ADMA BioManufacturing, LLC -  Amendment #3 to Manufacturing Agreement .txt.json	https://www.law.cornell.edu/ucc/2/509	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/ucc/2/509
2025-04-13T00:52:38.001827	structuralFlaws_legal/perturbed_AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.txt.json	https://www.law.cornell.edu/ucc/2/316	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/ucc/2/316
2025-04-13T00:52:39.286760	structuralFlaws_legal/perturbed_AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.txt.json	https://law.justia.com/constitution/us/topic-1/240-contracts.html	ERROR: HTTPError – 404 Client Error: Not Found for url: https://law.justia.com/constitution/us/topic-1/240-contracts.html
2025-04-13T00:52:39.951320	structuralFlaws_legal/perturbed_AIRSPANNETWORKSINC_04_11_2000-EX-10.5-Distributor Agreement.txt.json	https://www.law.cornell.edu/ucc/2/302	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/ucc/2/302
2025-04-13T00:52:40.644525	structuralFlaws_legal/perturbed_ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT.txt.json	https://www.law.cornell.edu/topn/physician_payments_sunshine_act	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/physician_payments_sunshine_act
2025-04-13T00:52:41.236962	structuralFlaws_legal/perturbed_ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT.txt.json	https://www.law.cornell.edu/topn/defend_trade_secrets_act_of_2016	OK
2025-04-13T00:52:41.892941	structuralFlaws_legal/perturbed_AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement.txt.json	https://www.law.cornell.edu/topn/change_of_venue	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.law.cornell.edu/topn/change_of_venue
2025-04-13T00:52:42.901146	structuralFlaws_legal/perturbed_AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement.txt.json	https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=CIV&sectionNum=1587.	OK
2025-04-13T00:52:44.317083	structuralFlaws_legal/perturbed_AlliedEsportsEntertainmentInc_20190815_8-K_EX-10.19_11788293_EX-10.19_Content License Agreement.txt.json	https://corporate.findlaw.com/litigation/california-implied-covenant-of-good-faith-and-fair-dealing.html	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://corporate.findlaw.com/litigation/california-implied-covenant-of-good-faith-and-fair-dealing.html
2025-04-13T00:52:46.406203	structuralFlaws_legal/perturbed_ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT.txt.json	https://www.pacourts.us/learn/doing-research	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.pacourts.us/learn/doing-research
2025-04-13T00:52:47.369652	structuralFlaws_legal/perturbed_ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT.txt.json	https://www.dot.state.pa.us/public/dvdmv/dmv/dl/fact_sheets/fs-rtt.pdf	ERROR: HTTPError – 404 Client Error: Not Found for url: https://www.dot.state.pa.us/public/dvdmv/dmv/dl/fact_sheets/fs-rtt.pdf
2025-04-13T00:52:48.098539	structuralFlaws_legal/perturbed_ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT.txt.json	https://www.sec.gov/about/laws/sea34.pdf	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.sec.gov/about/laws/sea34.pdf
2025-04-13T00:52:48.672200	structuralFlaws_legal/perturbed_ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT.txt.json	https://www.sec.gov/about/laws/sa33.pdf	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.sec.gov/about/laws/sa33.pdf
2025-04-13T00:52:49.269337	structuralFlaws_legal/perturbed_ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY AGREEMENT.txt.json	https://www.sec.gov/files/rules/final/33-8644.pdf	ERROR: HTTPError – 403 Client Error: Forbidden for url: https://www.sec.gov/files/rules/final/33-8644.pdf
2025-04-13T00:52:49.896046	structuralFlaws_legal/perturbed_ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY AGREEMENT.txt.json	https://www.law.cornell.edu/topn/securities_act_of_1933	OK
2025-04-13T00:52:51.754470	structuralFlaws_legal/perturbed_ALAMOGORDOFINANCIALCORP_12_16_1999-EX-1-AGENCY AGREEMENT.txt.json	https://law.justia.com/constitution/us/topic-subtopic/357	ERROR: HTTPError – 404 Client Error: Not Found for url: https://law.justia.com/constitution/us/topic-subtopic/357/
2025-04-13T00:52:52.374349	structuralFlaws_legal/perturbed_ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1).txt.json	https://www.law.cornell.edu/topn/defend_trade_secrets_act_of_2016	OK
